Date,Hour,Hourly Demand Met (in MW)
2022-06-24,5,4029.28
2022-06-24,6,3908.83
2022-06-24,7,3922.54
2022-06-24,8,3981.21
2022-06-24,9,4379.14
2022-06-24,10,4865.42
2022-06-24,11,5047.88
2022-06-24,12,5183.06
2022-06-24,13,5091.44
2022-06-24,14,5412.32
2022-06-24,15,5617.24
2022-06-24,16,5561.34
2022-06-24,17,5342
2022-06-24,18,4959.03
2022-06-24,19,4723.09
2022-06-24,20,4721.59
2022-06-24,21,4872.71
2022-06-24,22,5353.68
2022-06-24,23,5732.6
2022-06-25,0,5650.39
2022-06-25,1,5347.46
2022-06-25,2,5047.35
2022-06-25,3,4769.43
2022-06-25,4,4527.31
2022-06-25,5,4258.1
2022-06-25,6,4070.5
2022-06-25,7,4005.06
2022-06-25,8,3963.62
2022-06-25,9,4167.83
2022-06-25,10,4556.42
2022-06-25,11,4776.76
2022-06-25,12,4954.65
2022-06-25,13,4977.24
2022-06-25,14,5343.1
2022-06-25,15,5569.26
2022-06-25,16,5503.77
2022-06-25,17,5250.39
2022-06-25,18,4904.1
2022-06-25,19,4709.95
2022-06-25,20,4779.5
2022-06-25,21,4987.8
2022-06-25,22,5469.79
2022-06-25,23,5910.68
2022-06-26,0,5861.36
2022-06-26,1,5595.43
2022-06-26,2,5325.91
2022-06-26,3,5079.66
2022-06-26,4,4873.5
2022-06-26,5,4665.98
2022-06-26,6,4465.34
2022-06-26,7,4328.89
2022-06-26,8,4289.4
2022-06-26,9,4436.81
2022-06-26,10,4784.35
2022-06-26,11,5164.65
2022-06-26,12,5510.07
2022-06-26,13,5603.71
2022-06-26,14,5940.3
2022-06-26,15,6100.16
2022-06-26,16,5939.42
2022-06-26,17,5566.51
2022-06-26,18,5164.93
2022-06-26,19,5090.14
2022-06-26,20,5528.27
2022-06-26,21,5977.54
2022-06-26,22,6487.57
2022-06-26,23,6738.57
2022-06-27,0,6581.42
2022-06-27,1,6344.42
2022-06-27,2,6043.85
2022-06-27,3,5762.69
2022-06-27,4,5461.23
2022-06-27,5,5111.16
2022-06-27,6,4817.75
2022-06-27,7,4724.6
2022-06-27,8,4809.43
2022-06-27,9,5217.87
2022-06-27,10,5794.18
2022-06-27,11,6161.52
2022-06-27,12,6445.19
2022-06-27,13,6527.47
2022-06-27,14,6997.04
2022-06-27,15,7144.38
2022-06-27,16,6973.49
2022-06-27,17,6589.84
2022-06-27,18,6074.59
2022-06-27,19,5830.29
2022-06-27,20,6075.08
2022-06-27,21,6488.66
2022-06-27,22,7050.54
2022-06-27,23,7208.54
2022-06-28,0,6994.97
2022-06-28,1,6710.57
2022-06-28,2,6399.2
2022-06-28,3,6093.81
2022-06-28,4,5769.09
2022-06-28,5,5480.04
2022-06-28,6,5166.96
2022-06-28,7,5080.65
2022-06-28,8,5176.03
2022-06-28,9,5586.76
2022-06-28,10,6142.08
2022-06-28,11,6523.92
2022-06-28,12,6659.41
2022-06-28,13,6866.55
2022-06-28,14,7270.24
2022-06-28,15,7534.17
2022-06-28,16,7293.41
2022-06-28,17,6894.6
2022-06-28,18,6383.45
2022-06-28,19,6304.81
2022-06-28,20,6590.22
2022-06-28,21,6939.07
2022-06-28,22,7293.55
2022-06-28,23,7374.38
2022-06-29,0,7149.34
2022-06-29,1,6774.33
2022-06-29,2,6324.62
2022-06-29,3,6000.71
2022-06-29,4,5693.51
2022-06-29,5,5394.88
2022-06-29,6,5066.69
2022-06-29,7,5006.93
2022-06-29,8,5091.63
2022-06-29,9,5544.69
2022-06-29,10,6100
2022-06-29,11,6481.59
2022-06-29,12,6807.51
2022-06-29,13,7008.75
2022-06-29,14,7467.01
2022-06-29,15,7712.59
2022-06-29,16,7295.73
2022-06-29,17,6894.6
2022-06-29,18,6383.45
2022-06-29,19,6304.81
2022-06-29,20,6892.7
2022-06-29,21,6498.24
2022-06-29,22,7014.92
2022-06-29,23,7212.23
2022-06-30,0,7035.94
2022-06-30,1,6663.16
2022-06-30,2,6311.6
2022-06-30,3,6006.68
2022-06-30,4,5722.3
2022-06-30,5,5314.47
2022-06-30,6,4923.68
2022-06-30,7,4744.21
2022-06-30,8,4683.31
2022-06-30,9,4597.02
2022-06-30,10,4817.13
2022-06-30,11,4855.07
2022-06-30,12,4901.55
2022-06-30,13,4801.44
2022-06-30,14,4860.9
2022-06-30,15,4954.13
2022-06-30,16,4954.93
2022-06-30,17,4928.96
2022-06-30,18,4774.38
2022-06-30,19,4666.02
2022-06-30,20,4684.46
2022-06-30,21,4730.55
2022-06-30,22,5016.75
2022-06-30,23,5206.97
2022-07-01,0,5047.42
2022-07-01,1,4789.17
2022-07-01,2,4552.96
2022-07-01,3,4336.7
2022-07-01,4,4169.65
2022-07-01,5,4035.12
2022-07-01,6,3952.5
2022-07-01,7,3973.82
2022-07-01,8,4074.36
2022-07-01,9,4348.35
2022-07-01,10,4919.07
2022-07-01,11,5172.58
2022-07-01,12,5193.6
2022-07-01,13,5077.84
2022-07-01,14,5275.77
2022-07-01,15,5252.04
2022-07-01,16,5094.98
2022-07-01,17,4997.08
2022-07-01,18,4827.22
2022-07-01,19,4739.12
2022-07-01,20,4766.24
2022-07-01,21,4788.28
2022-07-01,22,5021.78
2022-07-01,23,5255.83
2022-07-02,0,5078.55
2022-07-02,1,4786.32
2022-07-02,2,4515.8
2022-07-02,3,4300.92
2022-07-02,4,4134.86
2022-07-02,5,4008.13
2022-07-02,6,3927.49
2022-07-02,7,3902.83
2022-07-02,8,3923.59
2022-07-02,9,4166.57
2022-07-02,10,4563.91
2022-07-02,11,4837.12
2022-07-02,12,5032.46
2022-07-02,13,5008.1
2022-07-02,14,5099.34
2022-07-02,15,5301.95
2022-07-02,16,5287.89
2022-07-02,17,5167.92
2022-07-02,18,4948.17
2022-07-02,19,4876.63
2022-07-02,20,5013.65
2022-07-02,21,5196.54
2022-07-02,22,5499.24
2022-07-02,23,5655.41
2022-07-03,0,5461.18
2022-07-03,1,5109.06
2022-07-03,2,4804.45
2022-07-03,3,4540.78
2022-07-03,4,4317.36
2022-07-03,5,4093.78
2022-07-03,6,3928.34
2022-07-03,7,3788.7
2022-07-03,8,3778.82
2022-07-03,9,4166.57
2022-07-03,10,4563.91
2022-07-03,11,4837.12
2022-07-03,12,5032.46
2022-07-03,13,5008.1
2022-07-03,14,4338.31
2022-07-03,15,4817.84
2022-07-03,16,4735.83
2022-07-03,17,4687.37
2022-07-03,18,4649.96
2022-07-03,19,4905.66
2022-07-03,20,5207.67
2022-07-03,21,5585.12
2022-07-03,22,5894.28
2022-07-03,23,5758.1
2022-07-04,0,5672.18
2022-07-04,1,5332.71
2022-07-04,2,5025.5
2022-07-04,3,4771.17
2022-07-04,4,4570.91
2022-07-04,5,4366.25
2022-07-04,6,4295.61
2022-07-04,7,4282.68
2022-07-04,8,4409.92
2022-07-04,9,4861.23
2022-07-04,10,5404.5
2022-07-04,11,5612.67
2022-07-04,12,5756.92
2022-07-04,13,5808.84
2022-07-04,14,6131.54
2022-07-04,15,6329.92
2022-07-04,16,6276.4
2022-07-04,17,6076.28
2022-07-04,18,5256.49
2022-07-04,19,5632.97
2022-07-04,20,5896.93
2022-07-04,21,6182.06
2022-07-04,22,6538.86
2022-07-04,23,6597.2
2022-07-05,0,6286.41
2022-07-05,1,5940.34
2022-07-05,2,5636.81
2022-07-05,3,5331.73
2022-07-05,4,5091.43
2022-07-05,5,4865.83
2022-07-05,6,4697.63
2022-07-05,7,4646.51
2022-07-05,8,4724.98
2022-07-05,9,5136.29
2022-07-05,10,5643.6
2022-07-05,11,5926.13
2022-07-05,12,6086.26
2022-07-05,13,6190.07
2022-07-05,14,6689.55
2022-07-05,15,6994.89
2022-07-05,16,6828.92
2022-07-05,17,6448.24
2022-07-05,18,6015.4
2022-07-05,19,5896
2022-07-05,20,6205.52
2022-07-05,21,6531.26
2022-07-05,22,6853.24
2022-07-05,23,6943.68
2022-07-06,0,6631.03
2022-07-06,1,6229.21
2022-07-06,2,5918.13
2022-07-06,3,5590.5
2022-07-06,4,5323.23
2022-07-06,5,5047.17
2022-07-06,6,4833.98
2022-07-06,7,4785.28
2022-07-06,8,4890.93
2022-07-06,9,5377.45
2022-07-06,10,5895.41
2022-07-06,11,6177.01
2022-07-06,12,6270.85
2022-07-06,13,6318.37
2022-07-06,14,6911.26
2022-07-06,15,7338.9
2022-07-06,16,6681.22
2022-07-06,17,6740.37
2022-07-06,18,6102.53
2022-07-06,19,5939.57
2022-07-06,20,6401.26
2022-07-06,21,6709.37
2022-07-06,22,7134.81
2022-07-06,23,7233.02
2022-07-07,0,6908.41
2022-07-07,1,6560.55
2022-07-07,2,6254.24
2022-07-07,3,5941.31
2022-07-07,4,5688.69
2022-07-07,5,5381.8
2022-07-07,6,5123.15
2022-07-07,7,5044.75
2022-07-07,8,5072.87
2022-07-07,9,5429.39
2022-07-07,10,5971.74
2022-07-07,11,6217.43
2022-07-07,12,6413
2022-07-07,13,6460.53
2022-07-07,14,6991.17
2022-07-07,15,7269.67
2022-07-07,16,7092.15
2022-07-07,17,6683.07
2022-07-07,18,6411.68
2022-07-07,19,5980.33
2022-07-07,20,6255.48
2022-07-07,21,6589.11
2022-07-07,22,7059.5
2022-07-07,23,7199.4
2022-07-08,0,6965.92
2022-07-08,1,6624.78
2022-07-08,2,6197.31
2022-07-08,3,5972.94
2022-07-08,4,5724.26
2022-07-08,5,5398.28
2022-07-08,6,5115.85
2022-07-08,7,5009.69
2022-07-08,8,5077.95
2022-07-08,9,5360.63
2022-07-08,10,5828.14
2022-07-08,11,6233.2
2022-07-08,12,6411.09
2022-07-08,13,6511.86
2022-07-08,14,7028.86
2022-07-08,15,7441.87
2022-07-08,16,7169.04
2022-07-08,17,6785.99
2022-07-08,18,6271.41
2022-07-08,19,6058.12
2022-07-08,20,6235.13
2022-07-08,21,6535.78
2022-07-08,22,6982.87
2022-07-08,23,7252.08
2022-07-09,0,7104.58
2022-07-09,1,6791.98
2022-07-09,2,6479.17
2022-07-09,3,6189.35
2022-07-09,4,5898.68
2022-07-09,5,5584.69
2022-07-09,6,5251.77
2022-07-09,7,5102.31
2022-07-09,8,5040.23
2022-07-09,9,5269.76
2022-07-09,10,5703.83
2022-07-09,11,5942.13
2022-07-09,12,5972.56
2022-07-09,13,5797.98
2022-07-09,14,5851.3
2022-07-09,15,5815.34
2022-07-09,16,5619.8
2022-07-09,17,5315.94
2022-07-09,18,5072.19
2022-07-09,19,4964.27
2022-07-09,20,5123.58
2022-07-09,21,5282.29
2022-07-09,22,5756.11
2022-07-09,23,6109.21
2022-07-10,0,6259.24
2022-07-10,1,6791.98
2022-07-10,2,6479.17
2022-07-10,3,6189.35
2022-07-10,4,5876.31
2022-07-10,5,5245.54
2022-07-10,6,5251.77
2022-07-10,7,4701.23
2022-07-10,8,4399.1
2022-07-10,9,4213.27
2022-07-10,10,4605.55
2022-07-10,11,4924.65
2022-07-10,12,5062.91
2022-07-10,13,4946.14
2022-07-10,14,5232.74
2022-07-10,15,5389.35
2022-07-10,16,5322.57
2022-07-10,17,5133.31
2022-07-10,18,4907.21
2022-07-10,19,4916.68
2022-07-10,20,5191.72
2022-07-10,21,5508.03
2022-07-10,22,5938.36
2022-07-10,23,6155.1
2022-07-11,0,5959.79
2022-07-11,1,5632.21
2022-07-11,2,5350
2022-07-11,3,5072.36
2022-07-11,4,4857.35
2022-07-11,5,4631.45
2022-07-11,6,4475.13
2022-07-11,7,4443.2
2022-07-11,8,4546.99
2022-07-11,9,4966.18
2022-07-11,10,5510.43
2022-07-11,11,5780.85
2022-07-11,12,5941.58
2022-07-11,13,5974.9
2022-07-11,14,6077.85
2022-07-11,15,5645.84
2022-07-11,16,5675.88
2022-07-11,17,5744.85
2022-07-11,18,5510.31
2022-07-11,19,5452.24
2022-07-11,20,5697.88
2022-07-11,21,5990.93
2022-07-11,22,6401.77
2022-07-11,23,6519.6
2022-07-12,0,6235.46
2022-07-12,1,5896.64
2022-07-12,2,5614.58
2022-07-12,3,5363.51
2022-07-12,4,5130.41
2022-07-12,5,4860.84
2022-07-12,6,4646.71
2022-07-12,7,4454.07
2022-07-12,8,4350.57
2022-07-12,9,4618.72
2022-07-12,10,5034.91
2022-07-12,11,5176.23
2022-07-12,12,5015.45
2022-07-12,13,4842.07
2022-07-12,14,5207.21
2022-07-12,15,5608.94
2022-07-12,16,5592.63
2022-07-12,17,5476.23
2022-07-12,18,5264.06
2022-07-12,19,5200.09
2022-07-12,20,5357.8
2022-07-12,21,5595.49
2022-07-12,22,6046.41
2022-07-12,23,6139.99
2022-07-13,0,5898.07
2022-07-13,1,5566.58
2022-07-13,2,5291.25
2022-07-13,3,5031.25
2022-07-13,4,4786.62
2022-07-13,5,4586.79
2022-07-13,6,4469.04
2022-07-13,7,4390.66
2022-07-13,8,4317.42
2022-07-13,9,4562.09
2022-07-13,10,4976.63
2022-07-13,11,5298.85
2022-07-13,12,5518.19
2022-07-13,13,5534.93
2022-07-13,14,6010.17
2022-07-13,15,6331.61
2022-07-13,16,6199.8
2022-07-13,17,5852.35
2022-07-13,18,5526.1
2022-07-13,19,5416.65
2022-07-13,20,5522.46
2022-07-13,21,5650.24
2022-07-13,22,6020.28
2022-07-13,23,6209.65
2022-07-14,0,5988.84
2022-07-14,1,5662.05
2022-07-14,2,5363.2
2022-07-14,3,5113.73
2022-07-14,4,4908.01
2022-07-14,5,4690.66
2022-07-14,6,4547.04
2022-07-14,7,4556.4
2022-07-14,8,4666.3
2022-07-14,9,4956.76
2022-07-14,10,5603.7
2022-07-14,11,5855.28
2022-07-14,12,5961.61
2022-07-14,13,6090.76
2022-07-14,14,6177.43
2022-07-14,15,6129.38
2022-07-14,16,6110.56
2022-07-14,17,5915.86
2022-07-14,18,5689.74
2022-07-14,19,5501.87
2022-07-14,20,5539.56
2022-07-14,21,5634.5
2022-07-14,22,6013.57
2022-07-14,23,6187.71
2022-07-15,0,5907.72
2022-07-15,1,5548.58
2022-07-15,2,5261.38
2022-07-15,3,5025.07
2022-07-15,4,4829.26
2022-07-15,5,4609.33
2022-07-15,6,4458.85
2022-07-15,7,4468.51
2022-07-15,8,4559.9
2022-07-15,9,4935.34
2022-07-15,10,5470.98
2022-07-15,11,5768.2
2022-07-15,12,5880.83
2022-07-15,13,5955.39
2022-07-15,14,6356.74
2022-07-15,15,6672.97
2022-07-15,16,6464.87
2022-07-15,17,6271.55
2022-07-15,18,5915.46
2022-07-15,19,5783.57
2022-07-15,20,5956.26
2022-07-15,21,6174.7
2022-07-15,22,6627.02
2022-07-15,23,6816.61
2022-07-16,0,6596.52
2022-07-16,1,6232.8
2022-07-16,2,5914.56
2022-07-16,3,5586.51
2022-07-16,4,5294.32
2022-07-16,5,4988.55
2022-07-16,6,4709.52
2022-07-16,7,4596.63
2022-07-16,8,4588.3
2022-07-16,9,4869.78
2022-07-16,10,5363.92
2022-07-16,11,5609.12
2022-07-16,12,5513.83
2022-07-16,13,4973.58
2022-07-16,14,4961.99
2022-07-16,15,5064.2
2022-07-16,16,5021.63
2022-07-16,17,4926.5
2022-07-16,18,4834.37
2022-07-16,19,4743.15
2022-07-16,20,4797.76
2022-07-16,21,4868.62
2022-07-16,22,5159.33
2022-07-16,23,5317.62
2022-07-17,0,5169.11
2022-07-17,1,4891.49
2022-07-17,2,4638.58
2022-07-17,3,4435.55
2022-07-17,4,4257.96
2022-07-17,5,4076.75
2022-07-17,6,3878.37
2022-07-17,7,3755.22
2022-07-17,8,3699.6
2022-07-17,9,3815.52
2022-07-17,10,4193.28
2022-07-17,11,4538.63
2022-07-17,12,4835.59
2022-07-17,13,4918.26
2022-07-17,14,5211.33
2022-07-17,15,5300.26
2022-07-17,16,5149.03
2022-07-17,17,4998.96
2022-07-17,18,4911.94
2022-07-17,19,4933.29
2022-07-17,20,5272.16
2022-07-17,21,5628.45
2022-07-17,22,5980.33
2022-07-17,23,6036.35
2022-07-18,0,5760.17
2022-07-18,1,5407.72
2022-07-18,2,5091.13
2022-07-18,3,4860.7
2022-07-18,4,4631.35
2022-07-18,5,4458.33
2022-07-18,6,4373.77
2022-07-18,7,4390.66
2022-07-18,8,4529.4
2022-07-18,9,4993.81
2022-07-18,10,5534.03
2022-07-18,11,5773.61
2022-07-18,12,5860.96
2022-07-18,13,5979.28
2022-07-18,14,6413.04
2022-07-18,15,6712.37
2022-07-18,16,6498.59
2022-07-18,17,6198.39
2022-07-18,18,5809.56
2022-07-18,19,5762.87
2022-07-18,20,6084.05
2022-07-18,21,6414.18
2022-07-18,22,6774.91
2022-07-18,23,6864.66
2022-07-19,0,6557.97
2022-07-19,1,6151.97
2022-07-19,2,5856.92
2022-07-19,3,5559.29
2022-07-19,4,5304.24
2022-07-19,5,5038.01
2022-07-19,6,4857.67
2022-07-19,7,4832.65
2022-07-19,8,4888.32
2022-07-19,9,5307.53
2022-07-19,10,5797.23
2022-07-19,11,6041.88
2022-07-19,12,6179.49
2022-07-19,13,6218.26
2022-07-19,14,6295.01
2022-07-19,15,6469.55
2022-07-19,16,6461.3
2022-07-19,17,6257.63
2022-07-19,18,5913.48
2022-07-19,19,5751.2
2022-07-19,20,6029.68
2022-07-19,21,6299.93
2022-07-19,22,6695.23
2022-07-19,23,6751.33
2022-07-20,0,6431.26
2022-07-20,1,6057.72
2022-07-20,2,5747.5
2022-07-20,3,5481.8
2022-07-20,4,5235.19
2022-07-20,5,5035.57
2022-07-20,6,4827.35
2022-07-20,7,4838.7
2022-07-20,8,4859.2
2022-07-20,9,5210.21
2022-07-20,10,5721.17
2022-07-20,11,6041.88
2022-07-20,12,6010.12
2022-07-20,13,5730.08
2022-07-20,14,5065.79
2022-07-20,15,5276.95
2022-07-20,16,5380.36
2022-07-20,17,5307.01
2022-07-20,18,5125.67
2022-07-20,19,5066.38
2022-07-20,20,5073.58
2022-07-20,21,5152.38
2022-07-20,22,5411.61
2022-07-20,23,5492.91
2022-07-21,0,5255.5
2022-07-21,1,4954.77
2022-07-21,2,4700.3
2022-07-21,3,4474.58
2022-07-21,4,4297.79
2022-07-21,5,4155.15
2022-07-21,6,4118.95
2022-07-21,7,4128.17
2022-07-21,8,4179.39
2022-07-21,9,4490.75
2022-07-21,10,4911.05
2022-07-21,11,5121.38
2022-07-21,12,5186.14
2022-07-21,13,5085.1
2022-07-21,14,5338.76
2022-07-21,15,5573.06
2022-07-21,16,5546.11
2022-07-21,17,5401.28
2022-07-21,18,5208.91
2022-07-21,19,5193.57
2022-07-21,20,5290.53
2022-07-21,21,5396.15
2022-07-21,22,5727.5
2022-07-21,23,5814.34
2022-07-22,0,5532.44
2022-07-22,1,5179.94
2022-07-22,2,4938.92
2022-07-22,3,4636.11
2022-07-22,4,4297.79
2022-07-22,5,4155.15
2022-07-22,6,4118.95
2022-07-22,7,4128.17
2022-07-22,8,4526.08
2022-07-22,9,4490.75
2022-07-22,10,4794.07
2022-07-22,11,5453.75
2022-07-22,12,5493.82
2022-07-22,13,5335.6
2022-07-22,14,5532.65
2022-07-22,15,5629.44
2022-07-22,16,5423.06
2022-07-22,17,5313.42
2022-07-22,18,5194.19
2022-07-22,19,5126
2022-07-22,20,5130.06
2022-07-22,21,5186.1
2022-07-22,22,5447.97
2022-07-22,23,5556.93
2022-07-23,0,5313.13
2022-07-23,1,4972.25
2022-07-23,2,4693.34
2022-07-23,3,4458.7
2022-07-23,4,4286.51
2022-07-23,5,4134.96
2022-07-23,6,4067.66
2022-07-23,7,3976.13
2022-07-23,8,4001.21
2022-07-23,9,4266.29
2022-07-23,10,4698.52
2022-07-23,11,4970.25
2022-07-23,12,5061.87
2022-07-23,13,4988.17
2022-07-23,14,5246.18
2022-07-23,15,5425.51
2022-07-23,16,5297.9
2022-07-23,17,5149.82
2022-07-23,18,4938.99
2022-07-23,19,4930.15
2022-07-23,20,5004.55
2022-07-23,21,5069.54
2022-07-23,22,5349.76
2022-07-23,23,5525.88
2022-07-24,0,5356.83
2022-07-24,1,5080.31
2022-07-24,2,4821.43
2022-07-24,3,4572.89
2022-07-24,4,4368.13
2022-07-24,5,4196.4
2022-07-24,6,4047.95
2022-07-24,7,3982.37
2022-07-24,8,3958.82
2022-07-24,9,4133.63
2022-07-24,10,4496.82
2022-07-24,11,4732.43
2022-07-24,12,4792.72
2022-07-24,13,4877.18
2022-07-24,14,5095.61
2022-07-24,15,5200.72
2022-07-24,16,5085.93
2022-07-24,17,4902.28
2022-07-24,18,4728.25
2022-07-24,19,4720.99
2022-07-24,20,4918.48
2022-07-24,21,5139.69
2022-07-24,22,5509.7
2022-07-24,23,5641.06
2022-07-25,0,5404.26
2022-07-25,1,5082.34
2022-07-25,2,4778.95
2022-07-25,3,4520.39
2022-07-25,4,4334.04
2022-07-25,5,4214.92
2022-07-25,6,4165.44
2022-07-25,7,4145.68
2022-07-25,8,4169.86
2022-07-25,9,4507.86
2022-07-25,10,4944.88
2022-07-25,11,5134.19
2022-07-25,12,5218.38
2022-07-25,13,5197.9
2022-07-25,14,5519.27
2022-07-25,15,5787.38
2022-07-25,16,5667.63
2022-07-25,17,5505.37
2022-07-25,18,5228.41
2022-07-25,19,5102.26
2022-07-25,20,5243.57
2022-07-25,21,5244.48
2022-07-25,22,5604
2022-07-25,23,5767.68
2022-07-26,0,5534.42
2022-07-26,1,5187.52
2022-07-26,2,4890.96
2022-07-26,3,4639.41
2022-07-26,4,4438.62
2022-07-26,5,4259.16
2022-07-26,6,4202.36
2022-07-26,7,4170.87
2022-07-26,8,4203.88
2022-07-26,9,4532.18
2022-07-26,10,4973.92
2022-07-26,11,5192.37
2022-07-26,12,5278.4
2022-07-26,13,5171.32
2022-07-26,14,5495.98
2022-07-26,15,5700.63
2022-07-26,16,5671.11
2022-07-26,17,5519
2022-07-26,18,5275.25
2022-07-26,19,5136.23
2022-07-26,20,5228.91
2022-07-26,21,5360.92
2022-07-26,22,5730.51
2022-07-26,23,5865.06
2022-07-27,0,5576.6
2022-07-27,1,5242.96
2022-07-27,2,4958.56
2022-07-27,3,4718.62
2022-07-27,4,4518.61
2022-07-27,5,4352.03
2022-07-27,6,4300.73
2022-07-27,7,4291.81
2022-07-27,8,4370.87
2022-07-27,9,4707
2022-07-27,10,5132.49
2022-07-27,11,5305.22
2022-07-27,12,5415.31
2022-07-27,13,5394.79
2022-07-27,14,5764.5
2022-07-27,15,5960.69
2022-07-27,16,5851.63
2022-07-27,17,5671.97
2022-07-27,18,5390.44
2022-07-27,19,5212.62
2022-07-27,20,5286.98
2022-07-27,21,5379.96
2022-07-27,22,5714.07
2022-07-27,23,5855.53
2022-07-28,0,5598.44
2022-07-28,1,5256.01
2022-07-28,2,4950.6
2022-07-28,3,4710.51
2022-07-28,4,4511.37
2022-07-28,5,4342.09
2022-07-28,6,4281.66
2022-07-28,7,4263.86
2022-07-28,8,4276.14
2022-07-28,9,4660.21
2022-07-28,10,5144.21
2022-07-28,11,5324.12
2022-07-28,12,5304.14
2022-07-28,13,5232.65
2022-07-28,14,5605.29
2022-07-28,15,5659.31
2022-07-28,16,5422.79
2022-07-28,17,5217.51
2022-07-28,18,5026.96
2022-07-28,19,4902.62
2022-07-28,20,4876.19
2022-07-28,21,4904.94
2022-07-28,22,5211.31
2022-07-28,23,5340.41
2022-07-29,0,5143.96
2022-07-29,1,4826.5
2022-07-29,2,4574.86
2022-07-29,3,4353.5
2022-07-29,4,4193.55
2022-07-29,5,4091.08
2022-07-29,6,4110.88
2022-07-29,7,4111.13
2022-07-29,8,4215.3
2022-07-29,9,4540.98
2022-07-29,10,4999.11
2022-07-29,11,5174.05
2022-07-29,12,5256.12
2022-07-29,13,5202.16
2022-07-29,14,5400.66
2022-07-29,15,5512.52
2022-07-29,16,5348.68
2022-07-29,17,5037.19
2022-07-29,18,4918.16
2022-07-29,19,4846.97
2022-07-29,20,4732.35
2022-07-29,21,4691.94
2022-07-29,22,4891.17
2022-07-29,23,4983.12
2022-07-30,0,4771.93
2022-07-30,1,4505.63
2022-07-30,2,4286.91
2022-07-30,3,4086.82
2022-07-30,4,3923.13
2022-07-30,5,3847.22
2022-07-30,6,3796.89
2022-07-30,7,3809.71
2022-07-30,8,3854.83
2022-07-30,9,4118.46
2022-07-30,10,4556.24
2022-07-30,11,4738.02
2022-07-30,12,4816.22
2022-07-30,13,4735.69
2022-07-30,14,4924.14
2022-07-30,15,4979.72
2022-07-30,16,4898.14
2022-07-30,17,4769.61
2022-07-30,18,4647.55
2022-07-30,19,4620.17
2022-07-30,20,4672.31
2022-07-30,21,4694.79
2022-07-30,22,4878.77
2022-07-30,23,4992.75
2022-07-31,0,4730.66
2022-07-31,1,4391.23
2022-07-31,2,4155.29
2022-07-31,3,3998
2022-07-31,4,3858.85
2022-07-31,5,3758.94
2022-07-31,6,3697.56
2022-07-31,7,3680.7
2022-07-31,8,3680.35
2022-07-31,9,3870.79
2022-07-31,10,4205.6
2022-07-31,11,4381.83
2022-07-31,12,4437.18
2022-07-31,13,4349.01
2022-07-31,14,4548.89
2022-07-31,15,4640.67
2022-07-31,16,4576.28
2022-07-31,17,4496.45
2022-07-31,18,4391.52
2022-07-31,19,4447.9
2022-07-31,20,4600.21
2022-07-31,21,4727.01
2022-07-31,22,4967.86
2022-07-31,23,5069.8
2022-08-01,0,4844.73
2022-08-01,1,4523.31
2022-08-01,2,4275.2
2022-08-01,3,4076.26
2022-08-01,4,3936.67
2022-08-01,5,3878.27
2022-08-01,6,3948.19
2022-08-01,7,3977.55
2022-08-01,8,4042.68
2022-08-01,9,4372.27
2022-08-01,10,4795.97
2022-08-01,11,4950.8
2022-08-01,12,4975.15
2022-08-01,13,4972.85
2022-08-01,14,5202.58
2022-08-01,15,5467.03
2022-08-01,16,5379.78
2022-08-01,17,5267.05
2022-08-01,18,5006.36
2022-08-01,19,4903.22
2022-08-01,20,4999.41
2022-08-01,21,5079.33
2022-08-01,22,5374.53
2022-08-01,23,5449.82
2022-08-02,0,5193.83
2022-08-02,1,4863.54
2022-08-02,2,4593.77
2022-08-02,3,4378
2022-08-02,4,4218.52
2022-08-02,5,4095.87
2022-08-02,6,4102.47
2022-08-02,7,4124.13
2022-08-02,8,4213.92
2022-08-02,9,4633.88
2022-08-02,10,5084.98
2022-08-02,11,5258.16
2022-08-02,12,5358.21
2022-08-02,13,5312.53
2022-08-02,14,5608.69
2022-08-02,15,5889.69
2022-08-02,16,5802.36
2022-08-02,17,5593.63
2022-08-02,18,5327.94
2022-08-02,19,5232.02
2022-08-02,20,5401.86
2022-08-02,21,5610.85
2022-08-02,22,5958.27
2022-08-02,23,6070.15
2022-08-03,0,5739.62
2022-08-03,1,5398.23
2022-08-03,2,5094.32
2022-08-03,3,4829.83
2022-08-03,4,4630.92
2022-08-03,5,4461.39
2022-08-03,6,4406.34
2022-08-03,7,4404.62
2022-08-03,8,4482.73
2022-08-03,9,4896.2
2022-08-03,10,5387.88
2022-08-03,11,5522.74
2022-08-03,12,5329.57
2022-08-03,13,5200.46
2022-08-03,14,5655.15
2022-08-03,15,5995.46
2022-08-03,16,5831.68
2022-08-03,17,5570.61
2022-08-03,18,5295.7
2022-08-03,19,5307.96
2022-08-03,20,5433.3
2022-08-03,21,5557.38
2022-08-03,22,5860.12
2022-08-03,23,5907.48
2022-08-04,0,5617.98
2022-08-04,1,5250.99
2022-08-04,2,4945.51
2022-08-04,3,4685.8
2022-08-04,4,4503.55
2022-08-04,5,4367.96
2022-08-04,6,4316.85
2022-08-04,7,4320.62
2022-08-04,8,4371.94
2022-08-04,9,4747.43
2022-08-04,10,5242.75
2022-08-04,11,5442.41
2022-08-04,12,5402.37
2022-08-04,13,5325.73
2022-08-04,14,5697.16
2022-08-04,15,5779.47
2022-08-04,16,5619.61
2022-08-04,17,5408.5
2022-08-04,18,5193.4
2022-08-04,19,5171.86
2022-08-04,20,5260.39
