year,month,day,hour,weekend,holiday,temp,precipitation,wind_speed,preasure,electricity_consumed
2022,5,24,2,0,0,27.3,15.5,9.95,1003.9,3107.87
2022,5,24,3,0,0,27.3,15.5,9.95,1003.9,3007.49
2022,5,24,4,0,0,27.3,15.5,9.95,1003.9,2955.32
2022,5,24,5,0,0,27.3,15.5,9.95,1003.9,2955.45
2022,5,24,6,0,0,27.3,15.5,9.95,1003.9,3043.94
2022,5,24,7,0,0,27.3,15.5,9.95,1003.9,3189.99
2022,5,24,8,0,0,27.3,15.5,9.95,1003.9,3332.71
2022,5,24,9,0,0,27.3,15.5,9.95,1003.9,3671.32
2022,5,24,10,0,0,27.3,15.5,9.95,1003.9,4087.62
2022,5,24,11,0,0,27.3,15.5,9.95,1003.9,4268.11
2022,5,24,12,0,0,27.3,15.5,9.95,1003.9,4311.22
2022,5,24,13,0,0,27.3,15.5,9.95,1003.9,4221.97
2022,5,24,14,0,0,27.3,15.5,9.95,1003.9,4395.31
2022,5,24,15,0,0,27.3,15.5,9.95,1003.9,4508.06
2022,5,24,16,0,0,27.3,15.5,9.95,1003.9,4487.95
2022,5,24,17,0,0,27.3,15.5,9.95,1003.9,4476.17
2022,5,24,18,0,0,27.3,15.5,9.95,1003.9,4314.87
2022,5,24,19,0,0,27.3,15.5,9.95,1003.9,4275.94
2022,5,24,20,0,0,27.3,15.5,9.95,1003.9,4169.64
2022,5,24,21,0,0,27.3,15.5,9.95,1003.9,4083.59
2022,5,24,22,0,0,27.3,15.5,9.95,1003.9,4260.01
2022,5,24,23,0,0,27.3,15.5,9.95,1003.9,4383.68
2022,5,25,0,0,0,29.6,0,6.2,1004.55,4277.43
2022,5,25,1,0,0,29.6,0,6.2,1004.55,4024.14
2022,5,25,2,0,0,29.6,0,6.2,1004.55,3810.03
2022,5,25,3,0,0,29.6,0,6.2,1004.55,3623.74
2022,5,25,4,0,0,29.6,0,6.2,1004.55,3490.37
2022,5,25,5,0,0,29.6,0,6.2,1004.55,3381.28
2022,5,25,6,0,0,29.6,0,6.2,1004.55,3384.73
2022,5,25,7,0,0,29.6,0,6.2,1004.55,3498.89
2022,5,25,8,0,0,29.6,0,6.2,1004.55,3652.07
2022,5,25,9,0,0,29.6,0,6.2,1004.55,4006.28
2022,5,25,10,0,0,29.6,0,6.2,1004.55,4407.49
2022,5,25,11,0,0,29.6,0,6.2,1004.55,4503.78
2022,5,25,12,0,0,29.6,0,6.2,1004.55,4488.49
2022,5,25,13,0,0,29.6,0,6.2,1004.55,4553.98
2022,5,25,14,0,0,29.6,0,6.2,1004.55,4717.64
2022,5,25,15,0,0,29.6,0,6.2,1004.55,4804.02
2022,5,25,16,0,0,29.6,0,6.2,1004.55,4625.65
2022,5,25,17,0,0,29.6,0,6.2,1004.55,4695.93
2022,5,25,18,0,0,29.6,0,6.2,1004.55,4467.49
2022,5,25,19,0,0,29.6,0,6.2,1004.55,4382.45
2022,5,25,20,0,0,29.6,0,6.2,1004.55,4299.66
2022,5,25,21,0,0,29.6,0,6.2,1004.55,4226.58
2022,5,25,22,0,0,29.6,0,6.2,1004.55,4454.01
2022,5,25,23,0,0,29.6,0,6.2,1004.55,4667.97
2022,5,26,0,0,0,30.95,,5,1002.6,4546.1
2022,5,26,1,0,0,30.95,,5,1002.6,4287.66
2022,5,26,2,0,0,30.95,,5,1002.6,4037.96
2022,5,26,3,0,0,30.95,,5,1002.6,3821.93
2022,5,26,4,0,0,30.95,,5,1002.6,3654.84
2022,5,26,5,0,0,30.95,,5,1002.6,3543.15
2022,5,26,6,0,0,30.95,,5,1002.6,3506.33
2022,5,26,7,0,0,30.95,,5,1002.6,3612.65
2022,5,26,8,0,0,30.95,,5,1002.6,3721.64
2022,5,26,9,0,0,30.95,,5,1002.6,4086.99
2022,5,26,10,0,0,30.95,,5,1002.6,4530.36
2022,5,26,11,0,0,30.95,,5,1002.6,4728.96
2022,5,26,12,0,0,30.95,,5,1002.6,4776.92
2022,5,26,13,0,0,30.95,,5,1002.6,4699.21
2022,5,26,14,0,0,30.95,,5,1002.6,4945.35
2022,5,26,15,0,0,30.95,,5,1002.6,5088.3
2022,5,26,16,0,0,30.95,,5,1002.6,5094.63
2022,5,26,17,0,0,30.95,,5,1002.6,4988.61
2022,5,26,18,0,0,30.95,,5,1002.6,4693.23
2022,5,26,19,0,0,30.95,,5,1002.6,4580.25
2022,5,26,20,0,0,30.95,,5,1002.6,4545.22
2022,5,26,21,0,0,30.95,,5,1002.6,4545.31
2022,5,26,22,0,0,30.95,,5,1002.6,4907.19
2022,5,26,23,0,0,30.95,,5,1002.6,5182.91
2022,5,27,0,0,0,32.15,,9.4,999.5,5066.47
2022,5,27,1,0,0,32.15,,9.4,999.5,4767.13
2022,5,27,2,0,0,32.15,,9.4,999.5,4491.18
2022,5,27,3,0,0,32.15,,9.4,999.5,4252.39
2022,5,27,4,0,0,32.15,,9.4,999.5,4061.61
2022,5,27,5,0,0,32.15,,9.4,999.5,3891.56
2022,5,27,6,0,0,32.15,,9.4,999.5,3799.66
2022,5,27,7,0,0,32.15,,9.4,999.5,3873.06
2022,5,27,8,0,0,32.15,,9.4,999.5,3972.43
2022,5,27,9,0,0,32.15,,9.4,999.5,4354.14
2022,5,27,10,0,0,32.15,,9.4,999.5,4819.23
2022,5,27,11,0,0,32.15,,9.4,999.5,5056.07
2022,5,27,12,0,0,32.15,,9.4,999.5,5185.92
2022,5,27,13,0,0,32.15,,9.4,999.5,5195.09
2022,5,27,14,0,0,32.15,,9.4,999.5,5493.89
2022,5,27,15,0,0,32.15,,9.4,999.5,5752.49
2022,5,27,16,0,0,32.15,,9.4,999.5,5548.01
2022,5,27,17,0,0,32.15,,9.4,999.5,5158.84
2022,5,27,18,0,0,32.15,,9.4,999.5,4851.51
2022,5,27,19,0,0,32.15,,9.4,999.5,4760.19
2022,5,27,20,0,0,32.15,,9.4,999.5,4682.75
2022,5,27,21,0,0,32.15,,9.4,999.5,4843.18
2022,5,27,22,0,0,32.15,,9.4,999.5,5197.07
2022,5,27,23,0,0,32.15,,9.4,999.5,5438.64
2022,5,28,0,1,0,34,0,8.35,997.7,5321.61
2022,5,28,1,1,0,34,0,8.35,997.7,5041.25
2022,5,28,2,1,0,34,0,8.35,997.7,4689.62
2022,5,28,3,1,0,34,0,8.35,997.7,4515.56
2022,5,28,4,1,0,34,0,8.35,997.7,4323.65
2022,5,28,5,1,0,34,0,8.35,997.7,4120.26
2022,5,28,6,1,0,34,0,8.35,997.7,3969.78
2022,5,28,7,1,0,34,0,8.35,997.7,3943.75
2022,5,28,8,1,0,34,0,8.35,997.7,4000.14
2022,5,28,9,1,0,34,0,8.35,997.7,4176.14
2022,5,28,10,1,0,34,0,8.35,997.7,4639.99
2022,5,28,11,1,0,34,0,8.35,997.7,4913.03
2022,5,28,12,1,0,34,0,8.35,997.7,5129.86
2022,5,28,13,1,0,34,0,8.35,997.7,5230.77
2022,5,28,14,1,0,34,0,8.35,997.7,5559.43
2022,5,28,15,1,0,34,0,8.35,997.7,5757.85
2022,5,28,16,1,0,34,0,8.35,997.7,5624.61
2022,5,28,17,1,0,34,0,8.35,997.7,5450.88
2022,5,28,18,1,0,34,0,8.35,997.7,5146.33
2022,5,28,19,1,0,34,0,8.35,997.7,4981.1
2022,5,28,20,1,0,34,0,8.35,997.7,5199.15
2022,5,28,21,1,0,34,0,8.35,997.7,5585.39
2022,5,28,22,1,0,34,0,8.35,997.7,5977.5
2022,5,28,23,1,0,34,0,8.35,997.7,6169.57
2022,5,29,0,1,0,33.8,0,9.65,998.05,5909.17
2022,5,29,1,1,0,33.8,0,9.65,998.05,5608.84
2022,5,29,2,1,0,33.8,0,9.65,998.05,5325.06
2022,5,29,3,1,0,33.8,0,9.65,998.05,5055.43
2022,5,29,4,1,0,33.8,0,9.65,998.05,4806.19
2022,5,29,5,1,0,33.8,0,9.65,998.05,4516.85
2022,5,29,6,1,0,33.8,0,9.65,998.05,4258.35
2022,5,29,7,1,0,33.8,0,9.65,998.05,4154.23
2022,5,29,8,1,0,33.8,0,9.65,998.05,4053.78
2022,5,29,9,1,0,33.8,0,9.65,998.05,4173.05
2022,5,29,10,1,0,33.8,0,9.65,998.05,4483.9
2022,5,29,11,1,0,33.8,0,9.65,998.05,4785.21
2022,5,29,12,1,0,33.8,0,9.65,998.05,5056.84
2022,5,29,13,1,0,33.8,0,9.65,998.05,5170.66
2022,5,29,14,1,0,33.8,0,9.65,998.05,5524.73
2022,5,29,15,1,0,33.8,0,9.65,998.05,5723.99
2022,5,29,16,1,0,33.8,0,9.65,998.05,5618.16
2022,5,29,17,1,0,33.8,0,9.65,998.05,5301.04
2022,5,29,18,1,0,33.8,0,9.65,998.05,4786.02
2022,5,29,19,1,0,33.8,0,9.65,998.05,4391.97
2022,5,29,20,1,0,33.8,0,9.65,998.05,4557.56
2022,5,29,21,1,0,33.8,0,9.65,998.05,4774.94
2022,5,29,22,1,0,33.8,0,9.65,998.05,5271.04
2022,5,29,23,1,0,33.8,0,9.65,998.05,5633.68
2022,5,30,0,0,0,31.45,0.1,9.8,999.4,5617.4
2022,5,30,1,0,0,31.45,0.1,9.8,999.4,5375.74
2022,5,30,2,0,0,31.45,0.1,9.8,999.4,5118
2022,5,30,3,0,0,31.45,0.1,9.8,999.4,4861.28
2022,5,30,4,0,0,31.45,0.1,9.8,999.4,4667.69
2022,5,30,5,0,0,31.45,0.1,9.8,999.4,4441.31
2022,5,30,6,0,0,31.45,0.1,9.8,999.4,4246.15
2022,5,30,7,0,0,31.45,0.1,9.8,999.4,4235.82
2022,5,30,8,0,0,31.45,0.1,9.8,999.4,4332.95
2022,5,30,9,0,0,31.45,0.1,9.8,999.4,4684.72
2022,5,30,10,0,0,31.45,0.1,9.8,999.4,5259.46
2022,5,30,11,0,0,31.45,0.1,9.8,999.4,5549.65
2022,5,30,12,0,0,31.45,0.1,9.8,999.4,5752.48
2022,5,30,13,0,0,31.45,0.1,9.8,999.4,5891.94
2022,5,30,14,0,0,31.45,0.1,9.8,999.4,6242.36
2022,5,30,15,0,0,31.45,0.1,9.8,999.4,6410.74
2022,5,30,16,0,0,31.45,0.1,9.8,999.4,5492.79
2022,5,30,17,0,0,31.45,0.1,9.8,999.4,4299.1
2022,5,30,18,0,0,31.45,0.1,9.8,999.4,4378.02
2022,5,30,19,0,0,31.45,0.1,9.8,999.4,4385.23
2022,5,30,20,0,0,31.45,0.1,9.8,999.4,4495.59
2022,5,30,21,0,0,31.45,0.1,9.8,999.4,4704.1
2022,5,30,22,0,0,31.45,0.1,9.8,999.4,5141.05
2022,5,30,23,0,0,31.45,0.1,9.8,999.4,5426.21
2022,5,31,0,0,0,33.05,0.25,5.3,999.4,5302.51
2022,5,31,1,0,0,33.05,0.25,5.3,999.4,5048.6
2022,5,31,2,0,0,33.05,0.25,5.3,999.4,4776.58
2022,5,31,3,0,0,33.05,0.25,5.3,999.4,4550.46
2022,5,31,4,0,0,33.05,0.25,5.3,999.4,4329.15
2022,5,31,5,0,0,33.05,0.25,5.3,999.4,4134.26
2022,5,31,6,0,0,33.05,0.25,5.3,999.4,4021.52
2022,5,31,7,0,0,33.05,0.25,5.3,999.4,4027.56
2022,5,31,8,0,0,33.05,0.25,5.3,999.4,4101.92
2022,5,31,9,0,0,33.05,0.25,5.3,999.4,4358.76
2022,5,31,10,0,0,33.05,0.25,5.3,999.4,4854.46
2022,5,31,11,0,0,33.05,0.25,5.3,999.4,5091.62
2022,5,31,12,0,0,33.05,0.25,5.3,999.4,5283.7
2022,5,31,13,0,0,33.05,0.25,5.3,999.4,5355.51
2022,5,31,14,0,0,33.05,0.25,5.3,999.4,5607.57
2022,5,31,15,0,0,33.05,0.25,5.3,999.4,5793.75
2022,5,31,16,0,0,33.05,0.25,5.3,999.4,5821.98
2022,5,31,17,0,0,33.05,0.25,5.3,999.4,5596.87
2022,5,31,18,0,0,33.05,0.25,5.3,999.4,5209.85
2022,5,31,19,0,0,33.05,0.25,5.3,999.4,5092.28
2022,5,31,20,0,0,33.05,0.25,5.3,999.4,5194.35
2022,5,31,21,0,0,33.05,0.25,5.3,999.4,5437.25
2022,5,31,22,0,0,33.05,0.25,5.3,999.4,5903.45
2022,5,31,23,0,0,33.05,0.25,5.3,999.4,6165.01
2022,6,1,0,0,0,34.7,0,6.75,999.9,5966.69
2022,6,1,1,0,0,34.7,0,6.75,999.9,5633.35
2022,6,1,2,0,0,34.7,0,6.75,999.9,5302.4
2022,6,1,3,0,0,34.7,0,6.75,999.9,4998.14
2022,6,1,4,0,0,34.7,0,6.75,999.9,4701.36
2022,6,1,5,0,0,34.7,0,6.75,999.9,4368.07
2022,6,1,6,0,0,34.7,0,6.75,999.9,4159.32
2022,6,1,7,0,0,34.7,0,6.75,999.9,4104.88
2022,6,1,8,0,0,34.7,0,6.75,999.9,4172.47
2022,6,1,9,0,0,34.7,0,6.75,999.9,4496.75
2022,6,1,10,0,0,34.7,0,6.75,999.9,4987.57
2022,6,1,11,0,0,34.7,0,6.75,999.9,5239.7
2022,6,1,12,0,0,34.7,0,6.75,999.9,5386.05
2022,6,1,13,0,0,34.7,0,6.75,999.9,5434.82
2022,6,1,14,0,0,34.7,0,6.75,999.9,5802.64
2022,6,1,15,0,0,34.7,0,6.75,999.9,6052.76
2022,6,1,16,0,0,34.7,0,6.75,999.9,5917.14
2022,6,1,17,0,0,34.7,0,6.75,999.9,5560.65
2022,6,1,18,0,0,34.7,0,6.75,999.9,5141.88
2022,6,1,19,0,0,34.7,0,6.75,999.9,4933.48
2022,6,1,20,0,0,34.7,0,6.75,999.9,4984.28
2022,6,1,21,0,0,34.7,0,6.75,999.9,5204.9
2022,6,1,22,0,0,34.7,0,6.75,999.9,5771.53
2022,6,1,23,0,0,34.7,0,6.75,999.9,6203.39
2022,6,2,0,0,0,35.4,0,6.45,999.4,6096.9
2022,6,2,1,0,0,35.4,0,6.45,999.4,5805.63
2022,6,2,2,0,0,35.4,0,6.45,999.4,5462.5
2022,6,2,3,0,0,35.4,0,6.45,999.4,5140.93
2022,6,2,4,0,0,35.4,0,6.45,999.4,4829.61
2022,6,2,5,0,0,35.4,0,6.45,999.4,4538.76
2022,6,2,6,0,0,35.4,0,6.45,999.4,4281.57
2022,6,2,7,0,0,35.4,0,6.45,999.4,4193.09
2022,6,2,8,0,0,35.4,0,6.45,999.4,4230.44
2022,6,2,9,0,0,35.4,0,6.45,999.4,4586.78
2022,6,2,10,0,0,35.4,0,6.45,999.4,5406.74
2022,6,2,11,0,0,35.4,0,6.45,999.4,5445.26
2022,6,2,12,0,0,35.4,0,6.45,999.4,5642.47
2022,6,2,13,0,0,35.4,0,6.45,999.4,5692.67
2022,6,2,14,0,0,35.4,0,6.45,999.4,6074.17
2022,6,2,15,0,0,35.4,0,6.45,999.4,6220.16
2022,6,2,16,0,0,35.4,0,6.45,999.4,6168
2022,6,2,17,0,0,35.4,0,6.45,999.4,5833.5
2022,6,2,18,0,0,35.4,0,6.45,999.4,5404.2
2022,6,2,19,0,0,35.4,0,6.45,999.4,5216.39
2022,6,2,20,0,0,35.4,0,6.45,999.4,5295.08
2022,6,2,21,0,0,35.4,0,6.45,999.4,5515.8
2022,6,2,22,0,0,35.4,0,6.45,999.4,6111.46
2022,6,2,23,0,0,35.4,0,6.45,999.4,6498.04
2022,6,3,0,0,0,35.5,0,7.3,998.75,6334.09
2022,6,3,1,0,0,35.5,0,7.3,998.75,5995.46
2022,6,3,2,0,0,35.5,0,7.3,998.75,5633.06
2022,6,3,3,0,0,35.5,0,7.3,998.75,5311.15
2022,6,3,4,0,0,35.5,0,7.3,998.75,4985.92
2022,6,3,5,0,0,35.5,0,7.3,998.75,4675.54
2022,6,3,6,0,0,35.5,0,7.3,998.75,4377.42
2022,6,3,7,0,0,35.5,0,7.3,998.75,4183.01
2022,6,3,8,0,0,35.5,0,7.3,998.75,4229.04
2022,6,3,9,0,0,35.5,0,7.3,998.75,4544.89
2022,6,3,10,0,0,35.5,0,7.3,998.75,5199.56
2022,6,3,11,0,0,35.5,0,7.3,998.75,5457.28
2022,6,3,12,0,0,35.5,0,7.3,998.75,5608
2022,6,3,13,0,0,35.5,0,7.3,998.75,5658.37
2022,6,3,14,0,0,35.5,0,7.3,998.75,6079.19
2022,6,3,15,0,0,35.5,0,7.3,998.75,6330.04
2022,6,3,16,0,0,35.5,0,7.3,998.75,6287.32
2022,6,3,17,0,0,35.5,0,7.3,998.75,5923.51
2022,6,3,18,0,0,35.5,0,7.3,998.75,5451.66
2022,6,3,19,0,0,35.5,0,7.3,998.75,5235.72
2022,6,3,20,0,0,35.5,0,7.3,998.75,5342.29
2022,6,3,21,0,0,35.5,0,7.3,998.75,5599.29
2022,6,3,22,0,0,35.5,0,7.3,998.75,6201.62
2022,6,3,23,0,0,35.5,0,7.3,998.75,6574.9
2022,6,4,0,1,0,36.25,0,6,999,6474.67
2022,6,4,1,1,0,36.25,0,6,999,6162.1
2022,6,4,2,1,0,36.25,0,6,999,5798.28
2022,6,4,3,1,0,36.25,0,6,999,5430.96
2022,6,4,4,1,0,36.25,0,6,999,5104.8
2022,6,4,5,1,0,36.25,0,6,999,4799.99
2022,6,4,6,1,0,36.25,0,6,999,4478.16
2022,6,4,7,1,0,36.25,0,6,999,4272.35
2022,6,4,8,1,0,36.25,0,6,999,4220.38
2022,6,4,9,1,0,36.25,0,6,999,4452.41
2022,6,4,10,1,0,36.25,0,6,999,4902.16
2022,6,4,11,1,0,36.25,0,6,999,5153.1
2022,6,4,12,1,0,36.25,0,6,999,5389.12
2022,6,4,13,1,0,36.25,0,6,999,5485.86
2022,6,4,14,1,0,36.25,0,6,999,5890.42
2022,6,4,15,1,0,36.25,0,6,999,6161.13
2022,6,4,16,1,0,36.25,0,6,999,6075.75
2022,6,4,17,1,0,36.25,0,6,999,5755.93
2022,6,4,18,1,0,36.25,0,6,999,5284.35
2022,6,4,19,1,0,36.25,0,6,999,5062.26
2022,6,4,20,1,0,36.25,0,6,999,5276.39
2022,6,4,21,1,0,36.25,0,6,999,5574.69
2022,6,4,22,1,0,36.25,0,6,999,6161.3
2022,6,4,23,1,0,36.25,0,6,999,6544.61
2022,6,5,0,1,0,36.9,0,10.1,999.2,6486.82
2022,6,5,1,1,0,36.9,0,10.1,999.2,6212.04
2022,6,5,2,1,0,36.9,0,10.1,999.2,5859.22
2022,6,5,3,1,0,36.9,0,10.1,999.2,5527.08
2022,6,5,4,1,0,36.9,0,10.1,999.2,5182.25
2022,6,5,5,1,0,36.9,0,10.1,999.2,4838.43
2022,6,5,6,1,0,36.9,0,10.1,999.2,4436.85
2022,6,5,7,1,0,36.9,0,10.1,999.2,4215
2022,6,5,8,1,0,36.9,0,10.1,999.2,4073.11
2022,6,5,9,1,0,36.9,0,10.1,999.2,4111.4
2022,6,5,10,1,0,36.9,0,10.1,999.2,4380.49
2022,6,5,11,1,0,36.9,0,10.1,999.2,4667.2
2022,6,5,12,1,0,36.9,0,10.1,999.2,4959.04
2022,6,5,13,1,0,36.9,0,10.1,999.2,5150.7
2022,6,5,14,1,0,36.9,0,10.1,999.2,5510.69
2022,6,5,15,1,0,36.9,0,10.1,999.2,5878.86
2022,6,5,16,1,0,36.9,0,10.1,999.2,5799.35
2022,6,5,17,1,0,36.9,0,10.1,999.2,5429.55
2022,6,5,18,1,0,36.9,0,10.1,999.2,5060
2022,6,5,19,1,0,36.9,0,10.1,999.2,4927.94
2022,6,5,20,1,0,36.9,0,10.1,999.2,5192.27
2022,6,5,21,1,0,36.9,0,10.1,999.2,5607.92
2022,6,5,22,1,0,36.9,0,10.1,999.2,6246.53
2022,6,5,23,1,0,36.9,0,10.1,999.2,6674.05
2022,6,6,0,0,0,36.65,0,8.6,998.35,6571.83
2022,6,6,1,0,0,36.65,0,8.6,998.35,6292.83
2022,6,6,2,0,0,36.65,0,8.6,998.35,5958.27
2022,6,6,3,0,0,36.65,0,8.6,998.35,5609.14
2022,6,6,4,0,0,36.65,0,8.6,998.35,5282.59
2022,6,6,5,0,0,36.65,0,8.6,998.35,4898.29
2022,6,6,6,0,0,36.65,0,8.6,998.35,4517.17
2022,6,6,7,0,0,36.65,0,8.6,998.35,4382.27
2022,6,6,8,0,0,36.65,0,8.6,998.35,4402.45
2022,6,6,9,0,0,36.65,0,8.6,998.35,4707.95
2022,6,6,10,0,0,36.65,0,8.6,998.35,5218.51
2022,6,6,11,0,0,36.65,0,8.6,998.35,5563.62
2022,6,6,12,0,0,36.65,0,8.6,998.35,5789.1
2022,6,6,13,0,0,36.65,0,8.6,998.35,5929.9
2022,6,6,14,0,0,36.65,0,8.6,998.35,6343.12
2022,6,6,15,0,0,36.65,0,8.6,998.35,6583.37
2022,6,6,16,0,0,36.65,0,8.6,998.35,6490.54
2022,6,6,17,0,0,36.65,0,8.6,998.35,6135.67
2022,6,6,18,0,0,36.65,0,8.6,998.35,5581.91
2022,6,6,19,0,0,36.65,0,8.6,998.35,5295.38
2022,6,6,20,0,0,36.65,0,8.6,998.35,5417.25
2022,6,6,21,0,0,36.65,0,8.6,998.35,5743.44
2022,6,6,22,0,0,36.65,0,8.6,998.35,6357.66
2022,6,6,23,0,0,36.65,0,8.6,998.35,6813.67
2022,6,7,0,0,0,36.95,0,12.85,997.95,6706.9
2022,6,7,1,0,0,36.95,0,12.85,997.95,6440.07
2022,6,7,2,0,0,36.95,0,12.85,997.95,6126.69
2022,6,7,3,0,0,36.95,0,12.85,997.95,5852.23
2022,6,7,4,0,0,36.95,0,12.85,997.95,5526.59
2022,6,7,5,0,0,36.95,0,12.85,997.95,5179.23
2022,6,7,6,0,0,36.95,0,12.85,997.95,4776.38
2022,6,7,7,0,0,36.95,0,12.85,997.95,4611.83
2022,6,7,8,0,0,36.95,0,12.85,997.95,4585.74
2022,6,7,9,0,0,36.95,0,12.85,997.95,4857.55
2022,6,7,10,0,0,36.95,0,12.85,997.95,5342.39
2022,6,7,11,0,0,36.95,0,12.85,997.95,5632.06
2022,6,7,12,0,0,36.95,0,12.85,997.95,5885.01
2022,6,7,13,0,0,36.95,0,12.85,997.95,6038.86
2022,6,7,14,0,0,36.95,0,12.85,997.95,6518.46
2022,6,7,15,0,0,36.95,0,12.85,997.95,6818.07
2022,6,7,16,0,0,36.95,0,12.85,997.95,6344.46
2022,6,7,17,0,0,36.95,0,12.85,997.95,6164.3
2022,6,7,18,0,0,36.95,0,12.85,997.95,5756.01
2022,6,7,19,0,0,36.95,0,12.85,997.95,5449.8
2022,6,7,20,0,0,36.95,0,12.85,997.95,5549.05
2022,6,7,21,0,0,36.95,0,12.85,997.95,5875.21
2022,6,7,22,0,0,36.95,0,12.85,997.95,6497.73
2022,6,7,23,0,0,36.95,0,12.85,997.95,6842.16
2022,6,8,0,0,0,37.3,0,13.7,997.75,6792.65
2022,6,8,1,0,0,37.3,0,13.7,997.75,6507.34
2022,6,8,2,0,0,37.3,0,13.7,997.75,6177.06
2022,6,8,3,0,0,37.3,0,13.7,997.75,5851.34
2022,6,8,4,0,0,37.3,0,13.7,997.75,5513.92
2022,6,8,5,0,0,37.3,0,13.7,997.75,5141.53
2022,6,8,6,0,0,37.3,0,13.7,997.75,4762.63
2022,6,8,7,0,0,37.3,0,13.7,997.75,4582.95
2022,6,8,8,0,0,37.3,0,13.7,997.75,4529.21
2022,6,8,9,0,0,37.3,0,13.7,997.75,4844.49
2022,6,8,10,0,0,37.3,0,13.7,997.75,5362.47
2022,6,8,11,0,0,37.3,0,13.7,997.75,5684.97
2022,6,8,12,0,0,37.3,0,13.7,997.75,5948.14
2022,6,8,13,0,0,37.3,0,13.7,997.75,6039.31
2022,6,8,14,0,0,37.3,0,13.7,997.75,6438.68
2022,6,8,15,0,0,37.3,0,13.7,997.75,6804.35
2022,6,8,16,0,0,37.3,0,13.7,997.75,6826.63
2022,6,8,17,0,0,37.3,0,13.7,997.75,6467.76
2022,6,8,18,0,0,37.3,0,13.7,997.75,5868.49
2022,6,8,19,0,0,37.3,0,13.7,997.75,5471.85
2022,6,8,20,0,0,37.3,0,13.7,997.75,5494.45
2022,6,8,21,0,0,37.3,0,13.7,997.75,5731.27
2022,6,8,22,0,0,37.3,0,13.7,997.75,6287.37
2022,6,8,23,0,0,37.3,0,13.7,997.75,6816.64
2022,6,9,0,0,0,37,0,10.4,996.75,6836.97
2022,6,9,1,0,0,37,0,10.4,996.75,6560.77
2022,6,9,2,0,0,37,0,10.4,996.75,6219.85
2022,6,9,3,0,0,37,0,10.4,996.75,5889.24
2022,6,9,4,0,0,37,0,10.4,996.75,5555.09
2022,6,9,5,0,0,37,0,10.4,996.75,5177.88
2022,6,9,6,0,0,37,0,10.4,996.75,4795.14
2022,6,9,7,0,0,37,0,10.4,996.75,4633.26
2022,6,9,8,0,0,37,0,10.4,996.75,4616.57
2022,6,9,9,0,0,37,0,10.4,996.75,4937.06
2022,6,9,10,0,0,37,0,10.4,996.75,5521.53
2022,6,9,11,0,0,37,0,10.4,996.75,5859.55
2022,6,9,12,0,0,37,0,10.4,996.75,6114.41
2022,6,9,13,0,0,37,0,10.4,996.75,6244.45
2022,6,9,14,0,0,37,0,10.4,996.75,6685.86
2022,6,9,15,0,0,37,0,10.4,996.75,6992.7
2022,6,9,16,0,0,37,0,10.4,996.75,6847.94
2022,6,9,17,0,0,37,0,10.4,996.75,6432.11
2022,6,9,18,0,0,37,0,10.4,996.75,5929.72
2022,6,9,19,0,0,37,0,10.4,996.75,5700.47
2022,6,9,20,0,0,37,0,10.4,996.75,5854.77
2022,6,9,21,0,0,37,0,10.4,996.75,6181.39
2022,6,9,22,0,0,37,0,10.4,996.75,6713.61
2022,6,9,23,0,0,37,0,10.4,996.75,7127
2022,6,10,0,0,0,37.5,0,14.65,997.5,7043.03
2022,6,10,1,0,0,37.5,0,14.65,997.5,6763.11
2022,6,10,2,0,0,37.5,0,14.65,997.5,6439.42
2022,6,10,3,0,0,37.5,0,14.65,997.5,6121.96
2022,6,10,4,0,0,37.5,0,14.65,997.5,5785.42
2022,6,10,5,0,0,37.5,0,14.65,997.5,5394.57
2022,6,10,6,0,0,37.5,0,14.65,997.5,5013.64
2022,6,10,7,0,0,37.5,0,14.65,997.5,4848.73
2022,6,10,8,0,0,37.5,0,14.65,997.5,4839.41
2022,6,10,9,0,0,37.5,0,14.65,997.5,5162.78
2022,6,10,10,0,0,37.5,0,14.65,997.5,5739.26
2022,6,10,11,0,0,37.5,0,14.65,997.5,6083.52
2022,6,10,12,0,0,37.5,0,14.65,997.5,6313.8
2022,6,10,13,0,0,37.5,0,14.65,997.5,6480.36
2022,6,10,14,0,0,37.5,0,14.65,997.5,6897.18
2022,6,10,15,0,0,37.5,0,14.65,997.5,7114.78
2022,6,10,16,0,0,37.5,0,14.65,997.5,6926.01
2022,6,10,17,0,0,37.5,0,14.65,997.5,6513.3
2022,6,10,18,0,0,37.5,0,14.65,997.5,5883.3
2022,6,10,19,0,0,37.5,0,14.65,997.5,5539.03
2022,6,10,20,0,0,37.5,0,14.65,997.5,5612.66
2022,6,10,21,0,0,37.5,0,14.65,997.5,5916.58
2022,6,10,22,0,0,37.5,0,14.65,997.5,6531.78
2022,6,10,23,0,0,37.5,0,14.65,997.5,6986.34
2022,6,11,0,1,0,37.5,0,14.8,997.8,6959.33
2022,6,11,1,1,0,37.5,0,14.8,997.8,6689.94
2022,6,11,2,1,0,37.5,0,14.8,997.8,6383.77
2022,6,11,3,1,0,37.5,0,14.8,997.8,6067.34
2022,6,11,4,1,0,37.5,0,14.8,997.8,5744.93
2022,6,11,5,1,0,37.5,0,14.8,997.8,5337
2022,6,11,6,1,0,37.5,0,14.8,997.8,4915.88
2022,6,11,7,1,0,37.5,0,14.8,997.8,4675.67
2022,6,11,8,1,0,37.5,0,14.8,997.8,4542.36
